track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,artist_avg_streams,total_playlists,chart_appearances_count,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_Unknown,mode_Major,mode_Minor,release_date
Out of Time,The Weeknd,-0.6230716545900549,-0.18865289086507367,-0.6138003075599898,-0.3079601174487763,-0.21774322953939054,0.7132148821688805,-0.28602154236069866,-0.44199704593900785,-0.3612618537661551,-1.0533936372518473,-0.13469048542467596,1.3025535822608674,0.587654169115624,-0.0022212116627786187,-0.18813199633449962,1.0060537469255981,-0.5178974257706019,0.3472854410952345,-0.20550984985805462,-1.1589983329450462,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2022-01-07
Do It To It,"Cherish, ACRAZE",0.4972817167765908,0.9125112638117557,-0.6138003075599898,0.2835282256799214,1.3332521909558828,0.21917956983646072,0.0706338500038867,-0.44199704593900785,-0.29135805848723817,0.0877079669550413,1.233024299974534,0.5355618154716693,1.0108235303170843,-0.9644097183119064,0.4067246476826807,-0.8182274404176072,-0.11417043455638219,0.4179617774891661,0.8302744577115371,-0.37117706953803536,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021-08-20
We Don't Talk About Bruno,"Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",6.099048573609819,-0.30596513283823795,-0.6138003075599898,-0.14370513065789284,0.3146880342127182,0.7329762946621774,-0.30195155988566774,-0.44199704593900785,-0.3612618537661551,2.9761214026037277,-0.6133906603143995,1.3451642359713782,-1.1654760415761405,0.34416665073090735,-0.18813199633449962,-0.5263424504426943,-0.21510218235993714,-0.3503675102736261,-0.30629371682061757,-1.1589983329450462,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021-11-19
Pepas,Farruko,-0.6230716545900549,1.1292728685807452,0.2550663401271569,1.4045312294248689,2.131899086584046,1.1282045445281133,0.5131343368085832,2.8734156638592956,-0.3612618537661551,0.26600509261236766,0.6175526465448896,-0.3166512587385508,0.7690124667733926,-1.0028972585778715,-0.18813199633449962,-0.38039995545523797,-0.7197609213777119,2.01979366720464,1.0861622268369753,0.41664419386897533,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2021-06-24
How Do I Make You Love Me?,The Weeknd,-0.6230716545900549,-0.4161828979750122,-0.6138003075599898,-0.6970130262019899,-0.7038761225304464,-0.09700303005628795,-0.32761658812034017,-0.44199704593900785,-0.3612618537661551,-0.05492973357081977,0.8910956036247316,0.4503405080506473,-0.8027594462606029,-0.9644097183119064,-0.18813199633449962,-0.6722849454301508,-0.21510218235993714,0.3472854410952345,-0.4170661852972875,-1.1589983329450462,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2022-01-07
Gasoline,The Weeknd,-0.6230716545900549,-0.36778843098392283,-0.6138003075599898,-0.7011339321876422,-0.6575777517693934,-0.4527084549356302,-0.32850158909394955,-0.44199704593900785,-0.3612618537661551,0.016389116692110763,0.48078116800496856,-0.7001471421331499,0.527201403229701,-1.0413847988438365,-0.18813199633449962,0.20337002449458777,-0.5178974257706019,0.3472854410952345,-0.3738570663879482,-1.1589983329450462,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2022-01-07
Infinity,Jaymes Young,-0.6230716545900549,-0.10453266551930575,-0.6138003075599898,0.6599656291025432,-0.5071080467959714,-1.0257894172412372,0.009568782824838582,-0.44199704593900785,-0.3612618537661551,-0.019270308439354504,0.0020809931152450402,-0.06098733647548478,0.16448480791416356,-0.4640716948543599,-0.18813199633449962,0.8601112519381418,-0.6188291735741569,0.955863491641252,-0.09630862206899701,-1.946819596352057,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017-06-23
Less Than Zero,The Weeknd,-0.6230716545900549,-0.30406482654277633,-0.6138003075599898,-0.553298897258732,-0.5765556029375508,0.4958393447426158,-0.2869065433343081,-0.44199704593900785,-0.35490696328625354,0.7295776193214161,-0.955319356664202,-0.06098733647548478,0.8899179985452385,-1.0413847988438365,-0.18813199633449962,-0.745256192923879,-0.7197609213777119,0.3472854410952345,-0.3113441333165144,-0.37117706953803536,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2022-01-07
Take My Breath,The Weeknd,-0.6230716545900549,-0.3297823050746903,-0.6138003075599898,-0.6768606961881999,-0.588130195627814,0.5551235822225062,-0.3072615657273241,-0.44199704593900785,-0.3612618537661551,-0.05492973357081977,0.20723821092512656,-0.7001471421331499,0.7690124667733926,-1.0028972585778715,-0.18813199633449962,0.5682262619632289,-0.6188291735741569,0.3472854410952345,-0.3368206787513716,-1.1589983329450462,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021-08-06
good 4 u,Olivia Rodrigo,-0.6230716545900549,1.312842456722338,-0.30714149072923214,2.423228295982434,2.2129212354158887,0.061088269890086394,0.06709384610944913,-0.2762264104490927,-0.3612618537661551,1.5497443973451173,-0.7501621388543205,0.7060044303137133,0.10403204202824066,0.03626632860318649,-0.18813199633449962,-0.5263424504426943,0.7942152956756123,1.3975290694209797,1.1930065935946144,0.41664419386897533,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021-05-14
"Here We Goï¿½ï¿½ï¿½ Again (feat. Tyler, the Cr","The Weeknd, Tyler, The Creator",1.6176350881432364,-0.4788930057252458,-0.6138003075599898,-0.7519666314865666,-0.7038761225304464,-0.670083992361895,-0.3346965959092153,-0.44199704593900785,-0.3612618537661551,0.44430221826969396,-1.775948227903728,-1.0410323718172378,-0.016873489743605155,0.34416665073090735,-0.18813199633449962,3.049248676749988,-0.7197609213777119,-0.21541263819356352,-0.4735186185736452,-1.1589983329450462,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022-01-07
Best Friends,The Weeknd,-0.6230716545900549,-0.4951089527798517,-0.6138003075599898,-0.729001446019195,-0.7501744932914993,-0.670083992361895,-0.32850158909394955,-0.44199704593900785,-0.3612618537661551,-1.2673501880406388,-1.228862313744044,-0.10359799018599579,-0.3191373191732197,0.6520669728586282,-0.18813199633449962,1.2249674894067828,1.0970105390862772,0.3472854410952345,-0.48754755328446964,-1.1589983329450462,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022-01-07
Kiss Me More (feat. SZA),"SZA, Doja Cat",0.4972817167765908,1.351355330977027,-0.6138003075599898,1.8732899868157442,3.6365961363182664,0.2587023948230543,0.09895388115938727,-0.44199704593900785,-0.2850031680073366,-0.4115239848854724,0.6859383858148501,0.9616683525767793,0.10403204202824066,0.1132414091351167,-0.18813199633449962,-0.38039995545523797,-0.7197609213777119,0.04475707210000809,1.2449697677635083,-0.37117706953803536,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2021-04-09
I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",0.4972817167765908,-0.50955128062536,-0.6138003075599898,-0.7456968925042735,-0.6807269371499198,-0.8281752923082693,-0.33292659396199653,-0.44199704593900785,-0.3612618537661551,-0.4471834100169377,0.5491669072749291,1.4303855433924004,1.192181827974853,-0.6565093961841855,-0.18813199633449962,0.9330824994318699,0.8951470434791673,-0.3557988584901691,-0.500229710263055,-1.1589983329450462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022-01-07
Need To Know,Doja Cat,-0.6230716545900549,0.18646757185905102,-0.6138003075599898,0.9327022277454965,0.6619258149206152,-0.31437856748255266,-0.2081414566830721,-0.44199704593900785,-0.3612618537661551,0.26600509261236766,-0.06630474615471546,-1.381917601501326,-0.19823178740137387,0.1132414091351167,-0.18813199633449962,-0.6722849454301508,-0.31603393016349207,0.6614020868854713,0.14521351791255693,-1.1589983329450462,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021-06-11
MONTERO (Call Me By Your Name),Lil Nas X,-0.6230716545900549,0.9031364194208117,-0.6138003075599898,2.155651968761378,2.3981147184601004,-0.6503225798685982,0.312239115799251,-0.44199704593900785,-0.3612618537661551,2.0133169240541657,-0.408233442504518,1.0468896599978013,-0.8027594462606029,0.1132414091351167,-0.18813199633449962,1.4438812318879675,0.4914200522649475,1.7445964175833066,0.8629338177183364,-1.1589983329450462,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2020-09-18
love nwantiti (ah ah ah),Ckay,-0.6230716545900549,0.059400424235850395,-0.5115807019497373,0.37542496908593603,0.07162158771719028,-1.0257894172412372,-0.10902134763882008,1.8787918509198045,-0.3612618537661551,-1.0533936372518473,0.48078116800496856,0.06684462465604823,0.527201403229701,1.306355157380035,-0.18813199633449962,-0.38039995545523797,-0.6188291735741569,0.31434285070998685,0.03949146593178378,-0.37117706953803536,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2019-07-26
Dawn FM,The Weeknd,-0.6230716545900549,-0.5560454413209878,-0.6138003075599898,-0.8122786428443611,-0.7733236786720258,-0.8676981172948629,-0.3355815968828247,-0.44199704593900785,-0.3612618537661551,-1.5882850142238263,-2.733348577683175,-1.7654134848959249,-0.9236649780324487,1.3448426976460002,-0.18813199633449962,2.246564954318978,-0.5178974257706019,0.3472854410952345,-0.5426532088285881,-1.1589983329450462,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-01-07
Surface Pressure,Jessica Darrow,-0.6230716545900549,-0.4363261447069054,-0.6138003075599898,-0.4348687796208149,-0.3450637491322861,-0.07724161756299115,-0.3231915832522932,-0.44199704593900785,-0.3612618537661551,2.0489763491856308,-0.13469048542467596,-0.6149258347121278,-0.3795900850591426,-0.9644097183119064,-0.18813199633449962,-1.037141182898792,2.1063280171218266,-0.6085753760443107,-0.4308706570527388,-1.1589983329450462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021-11-19
Starry Eyes,The Weeknd,-0.6230716545900549,-0.5303279627890738,-0.6138003075599898,-0.7757989038210619,-0.7733236786720258,-0.6898454048551917,-0.3311565920147777,-0.44199704593900785,-0.3612618537661551,-1.303009613172104,-2.6649628384132145,-1.637581523764392,-1.4072871051198321,0.8829922144544189,-0.18813199633449962,0.05742752950713134,-0.7197609213777119,0.3472854410952345,-0.5193090614697762,-1.1589983329450462,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2022-01-07
THATS WHAT I WANT,Lil Nas X,-0.6230716545900549,0.35002060035511484,-0.6138003075599898,0.7177710619408408,1.2175062640532504,-0.8874595297881597,-0.07716131258888193,-0.44199704593900785,-0.33584229184654896,-1.2316907629091736,0.48078116800496856,0.15206593207707023,1.252634593860776,-1.0028972585778715,-0.18813199633449962,-0.9641699354050637,1.1979422868898322,1.7445964175833066,0.3121017252325247,-0.37117706953803536,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021-09-17
One Right Now (with The Weeknd),"The Weeknd, Post Malone",0.4972817167765908,-0.054364579319118866,-0.6138003075599898,0.04493414496742257,0.002174031575610884,-0.670083992361895,-0.27451652970377655,-0.44199704593900785,-0.35490696328625354,-0.9107559367259862,0.07046673238520554,0.8764470451557573,0.8294652326593156,-0.8874346377799761,-0.18813199633449962,-0.8182274404176072,-0.5178974257706019,0.7114323162442353,-0.08295307622429213,-0.37117706953803536,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021-11-05
Beggin,Mï¿½ï¿½ne,-0.6230716545900549,0.4255261038281234,-0.6138003075599898,1.5067677404987145,1.3332521909558828,0.23894098232975752,0.5122493358349738,1.0499386734702287,0.1153549322264604,0.4086427931382287,0.27562395019508706,0.32250854691911424,0.9503707644311614,-0.5410467753862901,-0.18813199633449962,1.297938736900511,-0.5178974257706019,0.4031698638123614,0.45486016484987446,0.41664419386897533,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017-12-08
Mon Amour - Remix,"Aitana, zzoilo",0.4972817167765908,-0.25072956318348677,-0.5115807019497373,0.11308692279356498,-0.00940056111465235,-0.7688910548283789,-0.2178764673927754,-0.44199704593900785,-0.1070662345700935,-0.2332268592281461,0.5491669072749291,-0.6575364884226388,0.7085597008874698,-0.5795343156522552,-0.18813199633449962,-0.5993136979364226,-0.01323868675282725,0.17441353241226226,-0.24984128354425994,0.41664419386897533,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020-09-21
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Julieta Venegas, Bad Bunny, Tainy",1.6176350881432364,-0.22513877173793687,0.7150545653732934,0.4613898587938011,-0.07884811725623175,0.2587023948230543,-0.2939865511231832,0.5526267670004832,-0.3612618537661551,1.6923820978709783,-0.20307622469463646,-1.594970870053881,0.34584310557193226,-0.6949969364501506,-0.18813199633449962,-0.6722849454301508,-0.21510218235993714,0.468624246200564,-0.2374958209987344,0.41664419386897533,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021-10-05
MONEY,Lisa,-0.6230716545900549,-0.3337096047519777,0.0506271289066518,0.616860816619783,-0.2756161929907067,1.1282045445281133,-0.22495647518165057,-0.44199704593900785,-0.3612618537661551,0.6225993439270203,1.096252821434613,-0.4870938735805948,-0.5609483827169113,-0.4255841545883948,-0.18813199633449962,-0.30742870796150973,1.2988740346933871,-0.09782294199533902,-0.3268320772372646,-0.37117706953803536,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021-09-10
The Motto,"Tiï¿½ï¿½sto, Ava",0.4972817167765908,0.5005248589556756,-0.30714149072923214,0.2504177835673438,1.9930039743008872,1.0886817195415197,-0.10371134179716372,-0.44199704593900785,-0.3294874013666474,-0.16190800896521557,0.5491669072749291,-0.2314299513175288,0.7085597008874698,-0.9259221780459412,-0.18813199633449962,-0.6722849454301508,-0.6188291735741569,0.19431961577404944,0.4495852853986045,0.41664419386897533,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021-11-04
Happier Than Ever,Billie Eilish,-0.6230716545900549,0.4150110756599024,-0.6138003075599898,0.9577510456035692,0.8123955198940372,1.6024784443672362,-0.09043632719302283,-0.44199704593900785,-0.3612618537661551,-2.0518575409328745,-2.459805620603333,-0.8705897569751938,-2.4349841251805215,1.8836682613695117,-0.18813199633449962,-0.30742870796150973,-0.6188291735741569,0.8061635142115738,0.36406489940141856,-1.1589983329450462,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2021-07-30
Moth To A Flame (with The Weeknd),"The Weeknd, Swedish House Mafia",0.4972817167765908,0.2907310439367122,0.2550663401271569,0.17272126263416615,0.5346052953277196,2.3731735316058113,-0.08955132621941343,-0.11045577495917751,-0.3612618537661551,-0.09058915870228504,-0.7501621388543205,-1.509749562632859,0.16448480791416356,-1.0413847988438365,-0.18813199633449962,-0.5263424504426943,-0.6188291735741569,0.3034560573693872,0.25138449580407646,0.41664419386897533,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021-10-22
traitor,"Juan Cruz Toledo, Huilen Toledo",0.4972817167765908,0.0072053446538377745,-0.30714149072923214,1.2650372547096018,0.19894210731008585,-0.17604868002947513,-0.2223014722608224,-0.44199704593900785,-0.3612618537661551,1.90633864865977,-2.596577099143254,-1.680192177474903,-1.8909092322072152,1.5757679392417907,-0.18813199633449962,-0.45337120294896616,-0.5178974257706019,1.8204669068162997,-0.019878985764425344,-0.37117706953803536,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021-05-21
Toxic,BoyWithUke,-0.6230716545900549,-0.4313853483387052,-0.6138003075599898,0.12151238725669485,-0.391362119893339,-0.571276929895411,-0.23646148783857268,-0.44199704593900785,-0.3612618537661551,2.0489763491856308,-0.545004921044439,0.7486150840242243,-0.19823178740137387,2.1915685834972325,-0.18813199633449962,2.027651211837793,2.610986756139601,-0.29947995891429846,-0.4159438705204216,-1.1589983329450462,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-09-10
drivers license,Olivia Rodrigo,-0.6230716545900549,0.9482370221664344,-0.460470899144611,2.3722267475885985,1.3564013763364091,0.17965674484986716,0.08833386947607456,-0.44199704593900785,-0.3612618537661551,0.7652370444528813,-0.545004921044439,-1.296696294080304,-1.2863815733479862,1.8836682613695117,-0.18813199633449962,-0.5993136979364226,-0.31603393016349207,1.3975290694209797,0.8643928269282621,-0.37117706953803536,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021-01-08
Malvadï¿½ï¿,"Xamï¿½ï¿½, Gustah, Neo B",1.6176350881432364,-0.5766954363983374,-0.5626905047548635,-0.48265565044017494,-0.6228539736986037,-0.9665051797613469,-0.2692065238621202,-0.44199704593900785,-0.3612618537661551,0.3729833680067634,1.0278670821646525,0.024233970945537225,-0.19823178740137387,0.42114173126283755,-0.18813199633449962,-0.30742870796150973,1.7026010259076068,-0.6768593443587977,-0.5510705696550828,-0.37117706953803536,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021-11-30
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,-0.6230716545900549,-0.0715940230646376,-0.3582512935343584,0.12275784767812038,-0.2061686368491273,-0.05748020506969437,-0.31434157351619924,-0.2762264104490927,-0.34855207280635203,-1.0533936372518473,-0.271461963964597,-1.296696294080304,-0.7423066803746801,0.03626632860318649,-0.18813199633449962,-0.6722849454301508,-0.7197609213777119,-0.3128538154413508,-0.10528714028392468,1.204465457275986,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2021-11-12
Donï¿½ï¿½ï¿½t Break My,The Weeknd,-0.6230716545900549,-0.5087911581071753,-0.6138003075599898,-0.7948576851771355,-0.7733236786720258,-0.9269823547747532,-0.3355815968828247,-0.44199704593900785,-0.3612618537661551,-0.019270308439354504,0.6859383858148501,-1.1262536792382598,-0.13777902151545096,0.26719157019897716,-0.18813199633449962,0.3493125194820442,-0.7197609213777119,0.3472854410952345,-0.500790867651488,-1.1589983329450462,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022-01-07
Oh My God,Adele,-0.6230716545900549,-0.09743818868291569,-0.6138003075599898,-0.08458551200581779,0.43043396111535054,-0.8874595297881597,-0.16477640897621185,-0.44199704593900785,-0.3612618537661551,-1.2316907629091736,-0.955319356664202,0.15206593207707023,0.527201403229701,-0.6949969364501506,-0.18813199633449962,-1.11011243039252,-0.5178974257706019,1.5590012245082503,-0.10304251073019276,-1.1589983329450462,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021-11-19
Entre Nosotros (Remix) [con Nicki Nicole],"Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE",2.7379884595098822,-0.5626331698119214,-0.460470899144611,-0.489263908356247,-0.41451130527386554,-1.0257894172412372,-0.3302715910411683,-0.44199704593900785,-0.3612618537661551,1.6923820978709783,0.20723821092512656,0.40772985434013626,-1.2259288074620633,0.4981168117947678,-0.18813199633449962,1.3709099843942392,-0.6188291735741569,-0.66517223966376,-0.5443366809938871,-1.1589983329450462,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2022-01-05
A Tale By Quincy,The Weeknd,-0.6230716545900549,-0.5659270340573882,-0.6138003075599898,-0.8334751233199164,-0.784898271362289,-0.9862665922546436,-0.3391216007772623,-0.44199704593900785,-0.3612618537661551,-1.017734212120382,-1.4340195315539255,0.15206593207707023,-0.8632122121465259,1.6912305600396862,-0.18813199633449962,-0.5993136979364226,0.0876930610507277,0.3472854410952345,-0.5519684214765755,-1.1589983329450462,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2022-01-07
I AM WOMAN,Emmy Meli,-0.6230716545900549,-0.3046982619745969,-0.6138003075599898,-0.5098818543593793,-0.2640416003004435,-1.0257894172412372,-0.246196498548276,-0.44199704593900785,-0.3612618537661551,1.6923820978709783,-0.13469048542467596,-0.2314299513175288,-1.0445705098042946,-0.5795343156522552,-0.18813199633449962,-0.38039995545523797,0.5923518000685024,-0.7157636127041844,-0.3037123928338259,-1.946819596352057,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021-11-18
Medallo,"Justin Quiles, Lenny Tavï¿½ï¿½rez, BL",1.6176350881432364,-0.3065985682700585,-0.5115807019497373,-0.21340608222223664,-0.1598702660880744,-0.6107997548820046,-0.29044654722874563,-0.2762264104490927,-0.3612618537661551,-1.160371912646243,0.8227098643547711,1.1747216211293343,0.34584310557193226,1.1524049963161747,-0.18813199633449962,3.4870761617123573,-0.21510218235993714,-0.4349657253179099,-0.3099973555842752,0.41664419386897533,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021-10-27
It'll Be Okay,Shawn Mendes,-0.6230716545900549,-0.4117488499522684,-0.6138003075599898,-0.4005520151007832,-0.1367210807075479,-0.8676981172948629,-0.24885150146910417,-0.44199704593900785,-0.2977129489671397,-1.5882850142238263,-1.8443339671736885,-1.893245446027458,-2.132720295750907,1.3448426976460002,-0.18813199633449962,-0.6722849454301508,-0.7197609213777119,1.7058380031533602,-0.39765013965750645,-0.37117706953803536,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2021-12-01
Softcore,The Neighbourhood,-0.6230716545900549,-0.15875473848314411,-0.0004826738984744764,0.15114534957984868,-0.4029367125836023,0.9898746570750356,-0.2585865121788075,-0.44199704593900785,-0.1706151393691089,-1.017734212120382,-0.68177639958436,-0.6575364884226388,-0.3795900850591426,-0.848947097514011,-0.18813199633449962,-0.23445746046778151,-0.7197609213777119,2.087342296892323,-0.17733974895871912,0.41664419386897533,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018-03-09
Super Gremlin,Kodak Black,-0.6230716545900549,-0.3356099110474393,-0.6138003075599898,-0.3024538539104916,-0.18301945146860085,-0.7293682298417853,-0.3099165686481523,-0.44199704593900785,-0.35490696328625354,-1.7665821398811525,1.096252821434613,-1.722802831185414,-1.4072871051198321,-1.0413847988438365,-0.18813199633449962,1.297938736900511,0.39048830446139254,-0.7796804925079819,-0.33839191943898395,-0.37117706953803536,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021-10-30
Volvï¿,"Aventura, Bad Bunny",0.4972817167765908,0.022154420844802555,-0.10270227950872703,0.2818129414119646,0.8123955198940372,-0.5515155174021142,-0.22318647323443178,-0.44199704593900785,-0.35490696328625354,1.90633864865977,0.41239542873500806,1.1747216211293343,1.3130873597466988,0.575091892326698,-0.18813199633449962,-0.8182274404176072,0.7942152956756123,0.31656447312328756,-0.0007996345577040755,0.41664419386897533,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021-08-03
Todo De Ti,Rauw Alejandro,-0.6230716545900549,0.8582891908479174,-0.2049218851189796,1.155228664028274,1.391125154407199,0.4563165197560223,-0.10371134179716372,0.5526267670004832,-0.25958360608773046,0.1946862423494371,0.9594813428946921,0.23728723949809225,-0.07732625562952807,0.4981168117947678,-0.06916066753106356,-0.5993136979364226,-0.6188291735741569,-0.11399256818402285,0.7606909415458477,1.204465457275986,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2020-11-02
Love Nwantiti - Remix,"Ckay, AX'EL, Dj Yo!",1.6176350881432364,-0.3172402835246436,-0.6138003075599898,0.04660112183462232,-0.2987653783712332,-0.9862665922546436,-0.29044654722874563,-0.44199704593900785,-0.3612618537661551,-0.09058915870228504,-0.6133906603143995,-0.3166512587385508,-0.2586845532872968,0.6520669728586282,0.8826099628964249,-0.9641699354050637,-0.41696567796704703,0.15772105074856463,-0.3207715774421884,-1.1589983329450462,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2019-08-30
Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",1.6176350881432364,-0.03004065873721007,-0.6138003075599898,-0.2304918674729778,-0.05569893187570528,-0.2353329175093655,-0.27363152873016716,-0.44199704593900785,-0.3612618537661551,-1.4456473136979653,-0.271461963964597,1.4303855433924004,-0.13777902151545096,-0.8104595572480459,-0.18813199633449962,1.2249674894067828,-0.6188291735741569,1.006038413157728,-0.06185355841921214,-1.1589983329450462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021-11-05
Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",1.6176350881432364,0.19432217121362574,-0.6138003075599898,0.028900385790349734,-0.240892414919917,-0.7491296423350822,-0.26124151509963567,-0.44199704593900785,-0.35490696328625354,-0.9820747869889167,0.6859383858148501,-0.4870938735805948,-1.0445705098042946,-0.9644097183119064,-0.18813199633449962,-0.6722849454301508,-0.7197609213777119,0.03692385547703689,0.13668392560837567,-0.37117706953803536,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020-03-13
Every Angel is Terrifying,The Weeknd,-0.6230716545900549,-0.5682074016119422,-0.6138003075599898,-0.8416234322565791,-0.784898271362289,-1.0060280047479404,-0.3391216007772623,-0.44199704593900785,-0.3612618537661551,-0.16190800896521557,-1.5707910100938465,0.024233970945537225,1.796709486834082,-0.6180218559182203,-0.18813199633449962,-1.037141182898792,1.9044645215147167,0.3472854410952345,-0.5539885880749343,-1.1589983329450462,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2022-01-07
Tacones Rojos,Sebastian Yatra,-0.6230716545900549,-0.2727731162108416,-0.15381208231385332,-0.005755107703312149,0.10634536578797998,-0.4131856299490366,-0.26566651996768265,0.38685613151056797,-0.18332492032891198,0.016389116692110763,0.5491669072749291,1.7712707730764883,1.3130873597466988,-0.7334844767161156,-0.18813199633449962,-0.30742870796150973,-0.7197609213777119,-0.6375650939681932,-0.2743077456799378,1.204465457275986,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021-10-22
Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",1.6176350881432364,1.132566732826212,-0.6138003075599898,1.6446724636820056,1.888832640088518,0.001804032410196014,0.20072899312446746,0.5526267670004832,-0.3612618537661551,-1.160371912646243,-0.271461963964597,-0.10359799018599579,0.22493757380008647,0.42114173126283755,-0.18813199633449962,1.7357662218628802,0.7942152956756123,1.9295456125539587,1.04710567260204,-0.37117706953803536,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2021-03-19
Dakiti,"Bad Bunny, Jhay Cortez",0.4972817167765908,0.7620070052111951,0.459505551347662,2.2049353258651134,1.402699747097462,2.2546050566460303,0.12373390842045028,1.0499386734702287,-0.2023895917686166,-0.4471834100169377,0.41239542873500806,-1.594970870053881,-0.4400428509450655,0.4981168117947678,-0.18813199633449962,-0.5263424504426943,-0.5178974257706019,0.3823717994559606,0.7043507397471768,1.204465457275986,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2020-10-30
"Tiago PZK: Bzrp Music Sessions, Vol. 48","Bizarrap, Tiago pzk",0.4972817167765908,-0.4462077374433059,-0.0004826738984744764,-0.24701028566423008,-0.5534064175570244,-0.9467437672680501,-0.32761658812034017,-0.2762264104490927,-0.34219718232645047,-0.9464153618574515,-0.06630474615471546,1.0468896599978013,1.0712762962030071,0.7675295936565235,-0.18813199633449962,-0.5993136979364226,2.207259764925382,-0.5713635369613338,-0.44220603629908495,1.204465457275986,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021-12-29
Lï¿½ï¿½ï¿,Stromae,-0.6230716545900549,-0.4009804476113192,-0.6138003075599898,-0.7154210352621623,-0.3103399710614964,1.3851029069409715,0.007798780877619797,-0.44199704593900785,-0.34855207280635203,-1.2316907629091736,-0.7501621388543205,0.27989789320860325,-0.5609483827169113,0.3056791104649422,-0.18813199633449962,0.3493125194820442,0.0876930610507277,-1.0094641768027481,-0.357246807690332,-0.37117706953803536,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022-01-09
